segment_id,latitude,longitude,elevation_m,road_length_m,distance_to_water_body_m,road_age_years,pavement_thickness_cm,surface_crack_density_pct,pavement_condition_index,rut_depth_mm,surface_deformation_mm,avg_daily_traffic,heavy_vehicle_pct,traffic_load_index,avg_vehicle_speed_kmh,soil_moisture_pct,soil_density_g_cm3,soil_bearing_capacity_kpa,groundwater_depth_m,soil_porosity_pct,soil_settlement_mm,void_ratio,annual_rainfall_mm,max_daily_rainfall_mm,flood_frequency_per_year,temperature_variation_c,drainage_efficiency,waterlogging_duration_hr,underground_pipe_density,pipe_age_years,pipe_leakage_index,distance_to_pipeline_m,utility_excavation_count,sewer_condition_index,historical_collapse_count,distance_to_previous_collapse_m,nearby_construction_intensity,building_density_per_km2,land_subsidence_rate_mm_year,spatial_vulnerability_index,collapse_risk_level
URC_06302,12.9992,80.2944,20.8775,1021.4413,1121.5418,5,20.7627,3.8733,100.0,5.5114,12.0613,92762,3.5464,0.5796,37.1033,24.8114,1.9645,455.6245,20.2748,29.0918,17.9611,0.6595,1246.4263,166.2958,4,7.9729,0.9136,14.7667,0.3762,78,0.8734,100.0,6,38.9058,7,22.7869,0.5389,8996,16.7478,0.5015,Low
URC_06303,13.0184,80.2958,20.2714,1561.5747,975.4726,21,38.8373,12.9337,79.3337,3.7248,9.4513,66132,19.9145,0.5981,53.62,51.0516,2.2318,276.0444,9.228,29.8868,80.7757,0.4811,1237.5444,121.005,8,37.0334,0.3636,39.9867,0.7261,4,0.3068,15.0855,8,88.6522,3,70.9457,0.2716,9233,19.8135,0.4113,High
URC_06304,13.1501,80.2895,28.0959,1524.3495,647.1949,8,28.6103,14.4085,93.7268,0.0,21.5327,80018,14.6877,0.5991,43.4868,13.2805,2.0635,457.5463,18.9192,29.1772,14.4452,0.5268,1711.8175,209.1858,10,25.9381,0.4198,40.4969,0.8027,17,0.2713,2.8143,4,76.9793,1,630.5757,0.2455,3142,2.968,0.236,Low
URC_06305,12.9721,80.0803,37.5315,1056.6513,1052.698,35,31.9537,33.0873,48.7184,22.2977,45.9082,77488,31.1231,0.7102,40.8901,28.8461,2.0961,410.0024,23.4594,34.389,52.3776,0.5795,1176.7213,137.197,4,43.3829,0.6871,13.7756,0.3146,32,0.1421,29.507,2,73.3597,3,181.1923,0.2916,7540,10.4286,0.3575,Moderate
URC_06306,12.9994,80.2899,44.2356,176.2047,356.261,5,30.9312,9.8462,89.3868,0.0,5.4222,61671,31.3162,0.5857,39.1159,55.2852,1.1342,253.1171,7.6611,42.8529,88.5414,0.9225,1646.1719,209.5753,6,37.5955,0.7936,27.9728,0.7765,28,0.5771,9.1008,6,61.2642,4,238.4992,0.1787,1521,19.5617,0.322,High
URC_06307,12.9693,80.0861,22.3775,1962.5346,296.1573,13,26.7463,17.472,80.2875,15.2234,36.4965,42264,27.5752,0.5045,60.4359,5.1343,1.6932,483.4601,23.4895,37.6631,0.0,0.6599,834.6305,130.6522,3,26.4403,0.8392,17.9715,0.6099,38,0.4353,2.0612,8,44.4543,3,134.4562,0.593,6328,7.8915,0.3969,Low
URC_06308,12.9653,80.0874,46.8987,785.7748,867.0162,13,40.4491,10.4201,84.7657,11.8831,21.2408,8917,1.6187,0.0563,72.692,8.07,2.2347,500.0,26.9808,22.948,4.9996,0.3377,1826.4134,195.312,4,4.752,0.5354,26.0348,0.6126,70,0.8757,23.5375,5,23.325,3,255.9704,0.3286,13077,10.4896,0.4183,Low
URC_06309,13.0367,80.3344,35.5205,667.5775,1341.4738,5,22.2726,0.0,85.2044,12.0168,11.0755,8619,35.5665,0.439,81.6153,48.5096,1.5922,296.6586,3.7841,36.4111,91.6226,0.5235,959.9819,98.9708,2,31.5341,0.7891,18.0471,0.4255,19,0.2419,1.5912,4,82.0455,4,109.2954,0.2371,11356,21.3945,0.4433,Low
URC_06310,13.164,80.2958,10.2159,1964.0163,2322.8901,33,31.6309,16.2138,65.6504,20.3655,48.0962,52538,33.9118,0.6955,49.97,16.2028,1.3324,432.6358,22.8591,36.855,29.4594,0.5522,790.2727,105.399,2,10.2654,0.8315,8.6655,0.7871,36,0.5403,0.2361,13,63.3872,3,140.4246,0.3078,10659,10.5932,0.3938,Low
URC_06311,12.9628,80.2157,9.8655,1750.6637,509.4465,16,35.0386,18.4531,85.8809,8.9124,11.7411,84877,26.7389,0.8014,35.007,10.3855,1.2344,439.7128,23.9128,37.369,10.975,0.8067,2025.7296,186.4716,10,38.94,0.2894,41.9761,0.406,53,0.5317,51.8496,2,46.7357,5,309.1617,0.5403,10708,10.8942,0.4619,Moderate
URC_06312,13.0359,80.3125,18.0725,693.9225,1336.6499,51,23.4996,40.1118,40.418,30.45,57.4501,10914,9.4171,0.1745,69.944,19.1238,2.3424,487.8744,22.3644,23.8627,27.5443,0.5646,1452.2994,152.3309,8,6.9292,0.2276,39.3301,0.4522,58,0.7722,2.5397,5,44.0243,6,210.2557,0.1789,11068,16.3475,0.4305,High
URC_06313,13.1018,80.3468,42.3352,651.2027,468.9344,20,28.5876,14.9322,86.7546,6.9861,27.581,16163,31.1377,0.4571,66.9711,16.9929,1.3105,453.5096,21.0608,45.1988,21.7383,0.8345,1370.1024,223.0742,8,35.0432,0.174,57.4245,0.4163,0,0.205,32.1788,3,84.1906,5,284.5468,0.0957,7399,6.47,0.323,Low
URC_06314,12.9212,80.2332,18.9836,1455.8606,1350.7954,42,17.8822,32.2007,49.5874,27.0732,60.4808,41875,18.038,0.4704,73.7993,53.3042,1.4009,270.8237,7.0165,40.7086,74.568,0.5592,1469.4578,144.3412,4,44.7661,0.7397,16.8504,0.2272,49,0.5632,43.7296,5,56.1438,2,166.9133,0.4635,15727,20.3135,0.5012,Critical
URC_06315,12.9249,80.2339,2.2917,701.916,1197.9073,38,37.8205,11.6831,64.5184,25.6505,59.0431,56392,35.4837,0.7013,59.4221,17.9337,1.7557,431.3946,18.2143,33.7608,12.0472,0.541,2238.0625,237.4877,8,30.9187,0.4997,42.7827,0.7304,38,0.72,2.5966,7,51.8494,3,119.946,0.5406,11711,7.3247,0.4384,High
URC_06316,13.22,80.2763,22.2534,540.2923,1261.876,28,45.7581,30.9306,73.3822,17.8064,39.237,24275,7.6606,0.1741,84.8865,39.1575,2.3002,389.2087,15.595,26.0327,67.4178,0.4476,852.9568,80.6792,4,25.9244,0.5963,27.0532,0.2886,75,1.0,49.667,3,22.3401,5,157.1214,0.3719,1819,15.5711,0.3626,High
URC_06317,13.1256,80.1196,1.2331,1960.3582,430.5571,54,15.1656,25.188,47.5431,24.8668,45.3807,44839,18.9394,0.4136,60.3661,20.5393,2.0831,437.0747,19.8567,28.2831,30.8554,0.7405,1624.3364,235.7251,8,6.3558,0.4065,35.1027,0.4541,21,0.4022,67.463,7,83.0793,1,788.3937,0.3736,8511,16.8257,0.366,High
URC_06318,13.0597,80.1001,12.3402,1153.135,66.2786,16,25.5162,5.2847,88.848,8.5241,8.889,80414,7.0831,0.6493,34.9913,10.455,2.216,422.9467,22.8807,34.1214,16.4128,0.6704,1161.001,161.2111,3,20.2246,0.8041,8.9894,0.5815,36,0.5725,18.6145,4,48.4272,1,575.6916,0.3057,14236,12.1934,0.3975,Low
URC_06319,13.0915,80.2779,17.9557,1536.8704,1514.3742,53,20.3919,41.3764,46.5916,31.9186,69.0611,92102,28.2264,0.7978,25.3512,53.885,2.2828,358.3259,11.3746,24.3244,90.5,0.6954,1567.1712,186.5336,7,41.9277,0.8343,19.409,0.1387,46,0.495,43.6776,5,59.0759,2,202.6806,0.573,14045,20.2278,0.5049,Critical
URC_06320,12.8132,80.1535,26.796,1440.4572,2773.8897,32,13.161,18.8587,71.5675,20.1125,41.3297,15725,35.981,0.5274,87.5091,54.8031,2.094,293.6409,18.3055,25.4673,69.6319,0.3561,806.2185,92.3173,1,24.0352,0.7834,6.925,0.3704,72,0.6516,88.8972,5,34.8838,10,39.62,0.3349,16584,18.5274,0.5807,High
URC_06321,13.0781,80.0905,37.2899,1523.2757,2759.4618,32,28.1365,6.6698,76.4416,18.607,34.7838,67927,23.7989,0.5961,44.1062,11.7901,1.4835,500.0,27.2983,40.3047,14.2727,0.8309,1129.4695,170.6689,8,15.4398,0.3092,37.8707,0.418,60,0.873,43.12,10,37.9461,8,40.8769,0.2965,3094,11.5065,0.385,Moderate
URC_06322,13.0293,80.1445,33.3296,1811.6105,24.6619,11,13.2768,2.6032,95.232,5.1455,11.3212,31122,38.1869,0.6403,68.4119,25.3104,1.3684,353.9596,8.124,47.7717,59.2657,0.9995,1132.8744,102.5,5,35.6324,0.7223,20.6921,0.2544,6,0.1156,30.5267,4,94.109,3,15.9868,0.394,2568,14.0389,0.3477,Low
URC_06323,13.0456,80.1576,10.8481,1026.4982,2198.9379,2,10.0,0.4641,100.0,12.7257,31.7951,23883,32.6867,0.4714,55.5642,49.4798,2.1329,318.7825,11.9451,21.2758,64.9388,0.4639,1287.5952,220.0708,10,17.8125,0.4196,42.7779,0.5118,60,0.6375,13.8401,7,53.5845,1,329.7929,0.6349,15826,22.4739,0.5277,Moderate
URC_06324,12.9617,80.3396,20.5395,1519.0874,1889.0542,4,34.2269,19.4211,83.5132,5.3456,26.8677,3289,17.5045,0.2213,86.6505,35.9641,1.5904,345.848,11.7775,46.2992,50.2621,1.0568,1526.9507,144.4252,6,24.2134,0.5329,37.8935,0.8084,76,1.0,3.687,16,25.5758,3,415.1601,0.4317,18760,23.1084,0.5414,Moderate
URC_06325,12.8367,80.2594,25.9165,1603.787,3372.2792,59,33.8967,42.4735,25.849,25.6311,73.5053,95810,39.9788,0.9359,31.8388,47.5243,2.1983,347.7436,11.4714,29.0794,64.3832,0.657,493.9253,78.8171,6,17.3922,0.2254,38.4776,0.3563,15,0.2301,11.7199,6,89.7513,0,736.9199,0.4269,16148,16.0501,0.439,Critical
URC_06326,12.887,80.2093,21.8535,1895.4499,1723.2739,13,35.5753,18.3962,84.3034,3.7156,17.8272,2027,28.6663,0.3792,90.6394,33.9392,1.8288,384.3581,15.2498,34.1721,59.5687,0.785,1524.2317,125.533,9,40.6452,0.4207,42.8023,0.4149,40,0.5619,4.9874,9,53.7929,0,59.9299,0.1527,17419,20.1752,0.4336,High
URC_06327,13.2278,80.3407,21.7685,1440.5386,456.3052,5,38.893,12.1391,85.91,6.0196,28.8046,50595,8.1197,0.3971,58.0276,31.4806,2.2616,343.6851,13.7321,31.2621,70.9777,0.6188,1247.438,145.6216,6,39.4281,0.3324,39.3206,0.7168,77,1.0,5.2518,5,26.7346,4,467.3858,0.5079,8183,25.7332,0.4723,Moderate
URC_06328,12.9839,80.3209,4.3271,1790.6008,1338.5188,7,49.3556,8.8027,85.5329,5.5221,21.6524,46226,39.88,0.6891,66.5847,16.9217,1.5144,473.0505,21.1191,40.7018,4.8911,0.8672,1237.747,138.9652,8,17.7746,0.4339,44.3875,0.389,9,0.1267,22.7341,9,100.0,4,990.9774,0.365,12797,3.7153,0.3861,Low
URC_06329,13.01,80.2036,11.1672,235.3243,328.7838,13,12.0161,9.2484,81.9586,6.7674,18.3414,85612,17.0619,0.6665,35.5694,28.4816,1.7635,425.9872,15.0453,37.8871,33.2588,0.8925,1341.0391,163.4836,4,18.5471,0.718,24.7494,0.2294,45,0.3696,45.7602,3,64.5987,4,43.6749,0.3304,743,9.3443,0.3096,Low
URC_06330,12.8237,80.3217,20.1647,295.8884,1048.3903,22,48.9501,16.8266,69.0199,18.1006,43.5789,91657,21.2187,0.7185,44.0039,38.6511,1.5137,364.1931,22.8777,39.4613,38.5711,0.766,955.187,105.4687,6,14.4707,0.5005,30.0309,0.6037,7,0.3572,0.3134,2,88.0886,4,47.6112,0.6124,1271,9.3225,0.3711,High
URC_06331,12.8169,80.1713,1.0,358.7751,1603.7867,2,38.8624,0.0,100.0,8.8977,14.8002,95720,25.3036,0.829,32.9214,45.2294,2.1134,341.28,13.8466,26.2471,74.1441,0.4945,1301.5457,129.012,6,5.0058,0.669,25.7398,0.2122,75,0.7147,73.34,3,25.5638,1,2392.8765,0.4303,18451,22.2276,0.4502,Moderate
URC_06332,13.1227,80.1191,32.6877,332.3855,837.4201,40,31.0526,30.4471,57.4549,19.8745,37.5292,50246,12.278,0.4476,49.8328,59.9414,2.1646,298.1491,9.4605,32.3285,87.0703,0.607,2134.5543,214.5025,10,16.2863,0.5115,42.528,0.4028,63,0.9652,50.184,6,37.5427,3,26.2463,0.0239,9832,24.5761,0.3881,Critical
URC_06333,13.0421,80.1198,8.5279,220.6617,571.2416,26,15.5024,19.9411,75.4559,21.7025,47.3679,22853,9.7033,0.1836,75.3526,46.6947,1.5779,310.8761,13.4648,36.1826,62.169,0.837,1358.0908,154.1419,5,11.3985,0.8445,11.5053,0.5682,3,0.1029,74.9035,8,100.0,1,996.0526,0.2677,9184,8.5058,0.312,Low
URC_06334,13.0289,80.2487,33.2421,289.0189,1171.8381,29,49.0511,14.6204,59.7184,23.8791,47.4924,12325,11.8419,0.277,89.9342,43.2653,1.6459,275.0292,4.7123,32.5469,65.9842,0.693,1149.0455,134.3038,4,4.4071,0.3284,32.7211,0.8891,26,0.3899,31.8647,13,61.439,2,298.7641,0.3434,14092,16.042,0.4398,High
URC_06335,12.9094,80.2003,32.187,1992.0251,1787.4246,58,39.79,49.1479,35.2249,27.0097,56.073,36711,4.6031,0.2847,69.9493,46.676,1.3389,319.7766,6.108,43.3594,70.4753,0.711,1520.172,97.3442,8,28.1867,0.4008,36.3441,0.3808,58,0.7798,2.7447,5,19.92,4,169.9238,0.3089,19304,28.0464,0.5619,Critical
URC_06336,13.1351,80.2477,18.4757,580.7608,1895.4899,8,31.8132,12.2287,81.8368,11.7603,30.863,84615,33.3066,0.7927,42.0509,33.2505,2.0938,440.4571,16.9098,27.0081,12.0321,0.4993,1843.2306,195.5495,10,33.8987,0.4861,35.8631,0.3562,12,0.181,2.6973,7,100.0,1,174.1386,0.7796,11388,6.1383,0.4516,Moderate
URC_06337,12.8757,80.2558,37.0066,982.1938,2712.3123,20,44.7755,12.8396,83.5043,12.6874,33.4403,96191,3.4264,0.584,33.2736,41.0542,1.791,303.4438,10.4084,36.111,58.0168,0.6264,1184.4489,144.8861,10,19.5953,0.2685,44.5756,0.4773,2,0.1596,37.6148,10,89.8767,2,36.5578,0.3428,3897,9.1049,0.3179,Moderate
URC_06338,12.8855,80.0567,33.9184,1652.15,1109.3006,49,27.09,37.1402,55.7834,23.5588,65.2866,52231,28.2877,0.6381,67.8563,20.8755,1.2828,426.8483,17.8756,40.4328,12.2432,1.0047,1520.3659,138.5269,7,14.7775,0.1204,45.2016,0.5751,16,0.0927,36.8363,5,81.4665,4,1136.5282,0.6957,14666,3.5677,0.466,Critical
URC_06339,13.0073,80.0662,21.2925,280.6941,454.4232,3,30.5452,5.866,100.0,6.8892,15.1519,92661,19.161,0.6613,40.8974,58.0022,1.8929,291.7019,5.0906,28.3174,89.6492,0.5219,1756.5781,184.1065,9,2.2932,0.3952,37.3136,0.8089,50,0.722,16.5022,10,49.9151,1,1353.3077,0.5298,19652,25.5814,0.5267,High
URC_06340,12.9288,80.2098,19.9389,668.8618,386.9605,41,25.093,24.8389,62.7255,16.0009,34.0156,3381,8.1761,0.0866,79.742,42.5564,2.2895,358.5538,10.8268,21.9482,57.1042,0.608,1494.5811,190.2694,3,42.6241,0.7413,11.1553,0.7101,72,0.8453,32.1305,7,24.9442,4,484.5292,0.4002,9970,19.2328,0.4421,High
URC_06341,12.9114,80.1073,38.1668,360.6077,1610.2678,6,27.4803,13.1507,98.9197,7.9038,34.8755,12567,14.1133,0.203,73.0857,46.5672,2.0467,350.9061,13.2281,28.8578,75.1423,0.5905,1806.6863,177.401,6,29.6515,0.8726,20.5402,0.7307,70,0.936,40.4112,12,28.011,6,332.6773,0.5732,1445,24.8877,0.4437,Moderate
URC_06342,13.0904,80.2398,27.7842,171.9844,2505.7563,1,24.3289,2.3965,85.4338,5.1886,18.716,68909,15.593,0.5505,45.9934,15.1411,1.9901,431.3494,22.368,25.5091,7.6543,0.4493,582.8604,10.5417,2,36.1237,0.6244,18.5938,0.4417,5,0.2372,23.7449,8,81.7032,2,1134.8789,0.4051,1759,3.0434,0.2517,Low
URC_06343,13.0929,80.2157,37.5364,1923.4691,764.4341,19,45.033,12.0571,79.377,12.7332,16.5565,94220,29.7504,0.8971,29.5221,49.2926,1.959,287.4062,9.5432,28.3711,79.6886,0.5242,1265.6061,135.2851,5,6.6736,0.9154,15.1432,0.1374,11,0.0608,31.4117,5,87.3985,1,81.9373,0.9129,3897,15.7213,0.4445,Moderate
URC_06344,13.171,80.2257,1.0,1723.7978,843.901,40,11.3095,17.4313,60.2396,22.4225,45.1183,88917,13.3556,0.6707,45.0375,23.4216,1.117,375.4242,21.1503,50.709,29.5401,0.7764,1257.8588,142.7422,8,12.8519,0.5513,29.3881,0.8479,43,0.772,14.5962,9,60.5196,5,298.9406,0.7969,6567,14.5632,0.4868,Critical
URC_06345,12.988,80.1407,26.1818,1764.6311,2234.4491,12,30.2635,13.6718,88.5306,14.2432,29.2575,4883,3.3611,0.0634,88.3773,10.3173,1.9786,500.0,17.8783,30.6516,11.5384,0.5847,373.285,69.4536,8,27.018,0.3188,35.4272,0.2334,70,0.8622,2.3683,6,32.6819,4,121.8502,0.3132,12840,17.4917,0.4574,Low
URC_06346,12.8329,80.242,6.0711,1743.9263,1617.5171,2,20.918,0.0,94.0902,0.0,0.0845,91442,12.1102,0.664,52.7865,49.2521,1.2406,309.2191,7.8971,43.9779,67.8606,0.8766,670.483,67.2078,3,37.8482,0.7126,15.6455,0.7018,55,0.7826,15.4431,5,45.8992,2,678.5812,0.1189,19447,25.184,0.4736,Low
URC_06347,12.9231,80.2988,24.6905,351.4053,546.7543,41,32.1348,36.7318,55.4987,34.4286,69.5524,80981,6.7649,0.4264,38.3225,29.3597,1.4752,288.5478,15.8974,38.1737,48.6091,0.7678,1465.4922,177.2332,6,3.0594,0.5108,36.5036,0.143,67,0.5696,39.825,6,31.7864,2,656.1389,0.7966,7627,15.3638,0.4524,Critical
URC_06348,13.241,80.3494,33.5658,1580.7439,1554.7762,57,39.6798,39.2726,34.3877,31.8902,76.3049,33804,28.9636,0.4993,65.1173,54.9807,1.1098,272.8291,9.0021,49.2822,91.4214,1.0614,1490.6647,121.5228,4,44.45,0.841,13.2374,0.6047,54,0.8038,25.6693,9,48.1496,3,243.7599,0.7531,1441,17.1445,0.4138,Critical
URC_06349,13.0683,80.3015,45.8697,1469.3488,493.5691,36,25.7544,18.9546,56.4514,16.7155,27.2996,25606,16.9553,0.3562,63.0506,11.6534,2.1676,500.0,15.3529,28.5542,1.7178,0.4323,1896.7727,228.9483,11,42.2034,0.4944,44.8756,0.6733,6,0.2639,35.3703,7,99.343,4,392.8533,0.1808,17752,0.0,0.4019,Moderate
URC_06350,13.1194,80.2172,13.742,1854.56,641.6927,52,41.689,39.4162,27.0002,31.8968,82.1519,22693,8.6663,0.1735,76.4076,20.2054,1.8973,495.8335,19.1807,33.5952,0.0,0.7518,1561.6112,220.753,10,13.8078,0.4761,36.6347,0.6175,14,0.4262,0.8468,10,86.8704,5,40.9093,0.231,15804,7.8214,0.4468,High
URC_06351,12.8033,80.108,18.6915,477.6784,192.4419,37,27.3678,27.3429,67.6407,19.4522,41.9421,21753,31.6706,0.5119,74.9779,6.6202,1.6283,500.0,28.576,40.206,2.517,0.6619,1754.9732,226.5778,10,15.0433,0.3733,51.182,0.6611,78,0.9428,3.935,16,29.6068,8,3.643,0.4702,2204,15.554,0.4282,High
URC_06352,13.0332,80.2544,23.8536,857.3866,628.0002,40,40.1223,37.3084,57.5341,19.9959,58.3842,70201,29.4688,0.8007,47.4338,34.904,2.0996,369.4164,13.0831,29.6426,43.5585,0.6304,1160.0737,168.7768,5,44.2425,0.8966,15.8659,0.509,24,0.3152,5.6594,5,77.61,4,103.5347,0.7986,6608,14.2548,0.4797,Moderate
URC_06353,12.8169,80.3313,13.3056,625.1106,1758.6657,52,52.6403,33.234,37.9815,28.8458,53.4892,24207,34.2322,0.4546,80.3945,30.5772,1.6951,341.4071,11.2095,31.3265,32.0285,0.5144,1336.9451,196.7169,1,22.8307,0.7082,9.5534,0.6184,79,0.8833,11.0436,6,28.741,4,388.6546,0.6337,18574,15.7275,0.5637,High
URC_06354,13.0562,80.1136,36.7427,552.9397,1346.1837,9,46.163,8.0211,86.8163,10.0325,25.5232,16215,8.1379,0.1512,80.9289,8.0691,1.9679,500.0,25.463,23.1621,26.7268,0.6992,537.3749,119.8611,3,37.4245,0.3986,29.8546,0.6535,26,0.4993,30.6171,13,74.5828,5,828.9876,0.3532,3770,16.8186,0.3632,Low
URC_06355,13.2143,80.1268,24.1589,1322.1443,1004.7018,35,44.591,25.3982,66.8986,17.5438,30.2416,11680,18.9141,0.2162,89.7096,27.2434,2.2228,459.1379,7.5588,26.3465,53.5266,0.3288,1350.3233,216.6679,7,24.1038,0.5871,37.0663,0.1049,31,0.5967,10.8471,4,56.4121,3,309.9859,0.221,18905,17.1588,0.4801,Moderate
URC_06356,13.2358,80.0947,26.4635,369.6895,458.1206,41,39.9895,21.0925,60.8894,17.8904,38.3699,21413,6.6497,0.182,70.4421,50.0957,1.7625,342.9495,7.2852,37.303,96.1767,0.5484,1336.3263,155.2425,7,43.7029,0.709,33.5756,0.5594,10,0.1557,2.9508,7,89.6477,2,52.9517,0.4265,15773,19.501,0.4944,Moderate
URC_06357,13.0432,80.271,32.4421,956.3739,1410.3155,45,38.6948,26.3212,53.683,20.9404,47.3035,5911,7.5791,0.1233,84.6933,7.031,1.8118,500.0,21.5672,28.7101,0.0,0.6379,736.0399,85.6439,5,24.1096,0.6572,27.6379,0.6136,22,0.4743,33.3746,11,60.4553,6,28.1433,0.8537,11036,5.1951,0.526,Low
URC_06358,13.0062,80.172,24.1395,1310.9489,425.8177,49,38.167,35.165,36.3378,28.991,73.4735,69014,29.955,0.7741,50.0602,14.4651,2.3305,465.0523,24.9263,25.2931,29.5957,0.5883,1650.5499,243.0924,9,23.6014,0.3615,45.6704,0.3681,68,0.8768,10.304,7,37.3434,0,198.1161,0.8002,11266,16.6931,0.4835,Critical
URC_06359,13.2253,80.0688,15.1895,304.091,660.0943,40,25.0449,28.7612,71.7738,16.7625,36.0796,52419,19.5031,0.4939,64.9187,41.3219,1.4425,325.5704,15.6182,42.9211,74.7073,0.8205,1179.4084,129.1511,5,18.9031,0.6041,16.9638,0.6625,10,0.2921,10.8208,12,98.5513,4,214.4117,0.6249,4801,11.8822,0.4141,High
URC_06360,13.1031,80.3125,24.2438,551.1113,864.7116,23,23.1325,14.3828,83.6674,11.114,18.8431,22509,16.2596,0.2341,78.5257,53.8611,2.273,258.8501,3.6573,27.4457,92.4721,0.6641,1732.7621,161.3842,3,20.2872,0.7757,14.7452,0.5614,48,0.8238,72.9803,5,51.7312,6,217.5264,0.6167,8874,21.6728,0.5172,High
URC_06361,12.8292,80.2173,14.7258,1936.3638,3226.7044,58,18.7522,49.0575,36.4402,31.6397,82.8178,29938,31.0155,0.5678,77.1383,24.189,1.6767,420.7193,11.3091,37.8855,27.9932,0.7992,1646.3601,114.5569,8,20.1665,0.7325,26.0829,0.6773,33,0.7684,76.9799,7,64.1516,2,53.3428,0.544,3718,15.2595,0.3804,Critical
URC_06362,13.0096,80.1493,26.2958,1601.0872,1039.0513,8,36.5314,8.6928,88.5857,1.0529,13.0269,50239,5.5076,0.3277,58.3722,47.0822,1.4757,311.2839,14.0202,40.2325,69.6613,0.9767,2029.5804,219.4212,9,4.649,0.6685,34.3483,0.2022,65,0.8253,6.5816,7,27.923,4,213.3841,0.3277,10409,23.1962,0.456,High
URC_06363,12.9081,80.1532,36.9633,1370.0616,1978.7597,15,19.9498,14.5056,88.3589,13.7897,30.7866,10366,35.5895,0.4214,82.9362,45.3583,1.7026,271.4021,14.9431,27.9609,76.9191,0.2914,1205.6903,102.7001,10,9.6488,0.2971,51.5719,0.3119,44,0.5276,0.978,4,62.9329,5,313.0869,0.8033,11270,15.3834,0.538,High
URC_06364,13.0114,80.1371,10.9003,1719.14,1199.2481,50,35.8757,22.7838,62.8438,24.3903,48.5418,65742,21.1759,0.615,57.412,38.2063,1.9554,357.2144,12.3553,37.2898,68.0238,0.613,1018.4063,104.7709,4,8.7573,0.4149,34.6091,0.9048,62,0.9052,13.7625,8,35.9919,9,8.7967,0.0497,12254,22.3847,0.4842,Critical
URC_06365,13.005,80.1866,6.6115,77.2385,2381.3125,42,46.3031,30.5991,52.925,31.3556,67.6565,65543,5.2063,0.4438,49.731,56.1463,1.8748,263.1298,8.5982,34.5281,80.3787,0.5758,1368.5746,185.16,7,39.6827,0.4753,29.4847,0.7603,33,0.6259,13.1631,8,76.5177,1,94.3196,0.5677,11445,25.185,0.4884,Critical
URC_06366,13.062,80.1511,25.591,61.8451,2201.687,23,34.7071,19.2803,64.6659,23.1531,44.3868,91888,11.3875,0.6083,33.9376,35.057,1.9175,372.9881,19.6977,28.9651,43.5624,0.3888,1674.0289,198.5549,3,24.6456,0.8782,9.7598,0.5079,66,0.6756,22.0487,5,32.3983,3,42.6776,0.585,12777,10.6156,0.4735,Moderate
URC_06367,12.9605,80.2144,15.7864,350.2349,742.6762,36,31.4753,25.0449,65.8199,17.0262,33.7629,32772,37.8851,0.5689,54.2357,34.8757,1.7009,360.4005,3.974,36.0144,68.3614,0.602,1455.844,258.3374,4,40.0511,0.7837,10.7381,0.6674,42,0.5448,31.1226,7,48.5547,3,77.1148,0.6279,11315,21.5931,0.5103,Moderate
URC_06368,12.8739,80.2821,25.3809,1015.7514,1437.0189,49,36.2664,40.4609,53.507,31.9864,62.3828,1319,36.2207,0.4745,86.0904,30.8166,1.2012,380.1233,18.1376,45.4197,49.8756,1.0378,674.1225,90.5239,8,16.6689,0.081,52.3853,0.4619,17,0.3405,42.1502,7,95.2987,2,393.5991,0.5067,2156,8.672,0.3208,Critical
URC_06369,13.0267,80.2523,28.8448,1161.4487,686.8851,51,43.637,21.164,46.8503,22.6941,48.3282,77170,15.3091,0.599,34.6809,18.3032,2.3718,469.806,22.3536,26.9973,25.8835,0.5184,1703.9075,178.6713,8,18.8747,0.6594,32.8302,0.5451,59,0.6602,32.9856,7,56.8652,5,116.7861,0.3588,6970,10.3794,0.392,Moderate
URC_06370,13.1736,80.1383,1.0,271.6926,1452.9407,37,26.601,22.7739,73.7825,24.8154,56.7464,83768,10.2159,0.6571,32.2322,50.1974,1.6353,261.2343,10.7441,34.1352,103.3219,0.6575,1070.5826,156.6898,4,25.6486,0.7647,27.0132,0.1023,2,0.0006,12.7868,3,100.0,4,631.9982,0.3584,8942,23.343,0.4355,High
URC_06371,13.0988,80.2086,33.2782,190.957,2571.4414,12,28.4671,24.5833,63.2159,16.6897,42.6131,37815,27.1916,0.4824,59.9257,6.1861,1.3563,500.0,23.7439,45.7539,0.0,0.7796,283.8637,25.0601,3,16.9763,0.5506,19.0445,0.31,28,0.3327,17.93,7,59.9438,5,37.581,0.1044,8570,5.4226,0.3396,Low
URC_06372,12.9523,80.302,10.964,1665.2516,1692.2141,52,15.2208,38.1972,30.9822,15.605,43.4619,74715,6.9846,0.5696,34.8569,52.3227,2.2889,361.459,10.3175,21.1912,89.3005,0.2538,919.2943,136.0225,5,43.7041,0.6178,16.9491,0.6052,38,0.5643,33.6561,7,65.9708,4,293.3667,0.7475,3532,20.9492,0.4598,High
URC_06373,13.221,80.0705,24.7318,955.7135,1377.4788,56,37.5659,35.1995,36.0521,17.5166,53.9887,21028,15.4747,0.3047,77.5901,23.8153,2.3547,449.0878,15.8766,24.4971,37.8329,0.3122,610.1164,122.8677,5,38.7235,0.3867,33.6455,0.4337,64,0.6741,53.0472,9,45.4567,6,317.6791,0.6894,1604,18.6107,0.4438,Critical
